,price,vehicleType,yearOfRegistration,gearbox,powerPS,kilometer,fuelType,brand,notRepairedDamage
25784,2999,station wagon,2007,manual,80,150000,diesel,skoda,no
25785,7799,limousine,2008,automatic,122,125000,petrol,bmw,no
25786,2900,bus,2001,manual,75,70000,diesel,ford,no
25787,2000,limousine,1996,manual,170,150000,petrol,bmw,yes
25788,1500,station wagon,1995,automatic,150,150000,petrol,mercedes_benz,no
25789,1600,limousine,2001,manual,82,150000,petrol,mercedes_benz,no
25790,650,limousine,1996,manual,150,150000,petrol,volkswagen,no
25791,1990,limousine,1999,manual,75,150000,petrol,volkswagen,no
25792,8950,station wagon,2010,manual,110,150000,diesel,volkswagen,no
25793,2950,coupe,2016,manual,94,150000,petrol,suzuki,no
25794,14000,suv,2009,automatic,239,60000,diesel,audi,no
25795,6590,station wagon,2005,manual,105,150000,diesel,audi,no
25796,2550,small car,2005,automatic,80,150000,petrol,opel,no
25797,24200,station wagon,2014,manual,150,20000,diesel,audi,no
25798,14990,suv,2007,automatic,224,150000,diesel,mercedes_benz,no
25799,7500,limousine,2008,manual,122,125000,petrol,bmw,no
25800,500,station wagon,1996,manual,122,150000,petrol,mercedes_benz,no
25801,2150,bus,2007,manual,90,150000,diesel,citroen,yes
25802,7999,station wagon,2011,manual,110,150000,diesel,opel,no
25803,11979,limousine,2011,manual,125,100000,petrol,audi,no
25804,599,station wagon,1999,manual,101,150000,petrol,volkswagen,yes
25805,999,limousine,1997,manual,101,150000,petrol,audi,no
25806,1600,bus,1998,manual,116,150000,diesel,chrysler,no
25807,3300,bus,2001,manual,125,150000,petrol,opel,no
25808,3900,limousine,1999,manual,118,90000,petrol,bmw,no
25809,6250,suv,2003,manual,133,150000,diesel,nissan,no
25810,3490,small car,2003,manual,80,100000,petrol,mazda,no
25811,7300,small car,2011,manual,69,70000,petrol,volkswagen,no
25812,6400,coupe,2004,manual,184,150000,petrol,mercedes_benz,no
25813,22450,limousine,2012,manual,271,70000,petrol,volkswagen,no
25814,1890,suv,1985,manual,45,125000,petrol,suzuki,no
25815,1500,small car,2002,manual,82,5000,petrol,hyundai,no
25816,3800,cabrio,1994,manual,115,125000,petrol,mazda,no
25817,900,coupe,1998,manual,90,150000,petrol,opel,no
25818,18900,suv,2007,automatic,306,150000,diesel,mercedes_benz,no
25819,2500,station wagon,1997,manual,139,60000,petrol,hyundai,no
25820,3999,limousine,2005,manual,140,150000,diesel,seat,no
25821,880,limousine,2002,manual,141,150000,lpg,chrysler,yes
25822,250,small car,1995,manual,50,50000,petrol,ford,no
25823,4700,station wagon,2005,manual,143,150000,petrol,bmw,no
25824,1499,small car,2003,manual,75,150000,petrol,renault,no
25825,8300,station wagon,2008,automatic,140,150000,diesel,audi,no
25826,5499,small car,2012,manual,75,40000,petrol,renault,no
25827,17500,station wagon,2010,manual,170,125000,diesel,audi,no
25828,2699,station wagon,2006,manual,155,150000,diesel,ford,no
25829,5500,station wagon,2008,manual,75,125000,petrol,suzuki,no
25830,2950,station wagon,2006,manual,131,150000,diesel,ford,no
25831,3600,limousine,2004,manual,169,150000,lpg,mazda,no
25832,15900,limousine,2005,automatic,272,150000,petrol,mercedes_benz,no
25833,2500,cabrio,2003,manual,125,150000,diesel,opel,no
25834,1999,small car,2004,manual,60,150000,petrol,opel,no
25835,7900,station wagon,2008,manual,105,100000,diesel,volkswagen,no
25836,13699,limousine,2011,manual,116,70000,diesel,bmw,no
25837,16000,limousine,2011,manual,170,150000,diesel,audi,no
25838,500,small car,2002,manual,100,150000,petrol,peugeot,yes
25839,1500,station wagon,2005,automatic,150,150000,diesel,renault,no
25840,6666,coupe,2004,automatic,218,150000,petrol,chrysler,no
25841,6000,limousine,2005,manual,122,150000,diesel,bmw,no
25842,13999,limousine,2007,manual,265,150000,petrol,audi,no
25843,1200,limousine,1999,manual,75,125000,petrol,ford,no
25844,16800,limousine,2011,manual,204,150000,petrol,bmw,no
25845,3000,suv,2000,automatic,190,125000,lpg,jeep,no
25846,11800,suv,2005,manual,250,125000,petrol,porsche,no
25847,27500,small car,1963,manual,140,5000,petrol,volkswagen,no
25848,700,limousine,1996,manual,116,150000,petrol,bmw,no
25849,1450,small car,1999,manual,60,125000,petrol,volkswagen,no
25850,1850,bus,2004,manual,103,150000,petrol,hyundai,no
25851,1650,small car,2001,manual,75,150000,petrol,volkswagen,no
25852,6500,station wagon,2001,automatic,143,150000,diesel,mercedes_benz,no
25853,450,limousine,1992,manual,44,150000,petrol,volkswagen,no
25854,2400,limousine,2002,automatic,75,70000,petrol,volkswagen,no
25855,6200,limousine,2008,manual,122,150000,petrol,bmw,no
25856,5990,station wagon,2008,manual,130,150000,diesel,bmw,yes
25857,3990,station wagon,2006,manual,120,150000,diesel,opel,no
25858,2000,limousine,2002,manual,116,150000,petrol,volkswagen,no
25859,599,bus,1997,manual,90,150000,petrol,renault,yes
25860,1100,small car,2002,manual,52,100000,petrol,daewoo,no
25861,5900,limousine,2001,manual,231,150000,lpg,bmw,no
25862,4800,small car,2006,manual,64,70000,petrol,volkswagen,no
25863,1000,limousine,1998,automatic,86,125000,petrol,toyota,yes
25864,1200,bus,1998,manual,68,150000,diesel,volkswagen,yes
25865,2699,limousine,2000,manual,143,150000,diesel,mercedes_benz,no
25866,2500,coupe,2018,manual,101,150000,diesel,volkswagen,no
25867,14490,limousine,2005,automatic,272,150000,diesel,bmw,no
25868,1800,coupe,1992,manual,150,150000,petrol,mitsubishi,no
25869,39500,cabrio,2013,automatic,306,50000,petrol,bmw,no
25870,4800,station wagon,2008,manual,75,100000,petrol,renault,no
25871,1200,limousine,1996,automatic,122,150000,petrol,mercedes_benz,no
25872,5000,cabrio,1991,manual,129,150000,petrol,bmw,no
25873,1490,small car,2001,manual,50,125000,petrol,volkswagen,no
25874,19500,limousine,2006,automatic,232,125000,diesel,audi,no
25875,1050,small car,1997,manual,60,150000,petrol,opel,no
25876,3490,station wagon,2004,manual,103,100000,petrol,opel,no
25877,6990,limousine,2005,manual,163,150000,diesel,bmw,no
25878,2490,small car,2009,manual,60,125000,petrol,fiat,no
25879,800,station wagon,1996,manual,150,150000,petrol,audi,no
25880,2900,bus,2006,automatic,144,80000,diesel,kia,yes
25881,1900,small car,2006,manual,61,125000,petrol,smart,no
25882,12500,station wagon,2008,automatic,170,150000,diesel,mercedes_benz,no
25883,3300,suv,2001,manual,102,150000,diesel,renault,no
25884,1800,limousine,1994,manual,102,150000,petrol,bmw,no
25885,1199,coupe,2016,manual,75,150000,petrol,volkswagen,no
25886,62500,cabrio,2011,automatic,320,30000,petrol,bmw,no
25887,4900,limousine,2002,manual,150,150000,petrol,audi,no
25888,600,small car,1996,manual,75,150000,petrol,volkswagen,no
25889,3999,limousine,1982,manual,34,90000,petrol,volkswagen,no
25890,3950,bus,2005,automatic,150,150000,diesel,renault,no
25891,4450,limousine,2006,automatic,140,150000,diesel,volkswagen,no
25892,300,coupe,1995,manual,102,150000,petrol,bmw,yes
25893,1300,small car,1997,automatic,53,125000,petrol,suzuki,no
25894,3600,limousine,2003,automatic,163,150000,diesel,bmw,no
25895,13900,suv,2011,manual,116,80000,petrol,nissan,no
25896,7999,station wagon,2007,manual,105,150000,diesel,audi,no
25897,350,station wagon,1998,manual,101,150000,petrol,volkswagen,yes
25898,3750,cabrio,2004,manual,109,125000,petrol,peugeot,no
25899,28850,bus,2012,manual,140,80000,diesel,volkswagen,no
25900,5999,small car,2009,manual,69,40000,petrol,seat,no
25901,500,limousine,1993,manual,100,150000,petrol,bmw,no
25902,8989,cabrio,2003,manual,200,20000,diesel,audi,no
25903,5650,bus,2006,manual,105,150000,diesel,volkswagen,no
25904,19990,limousine,2007,automatic,235,150000,diesel,mercedes_benz,no
25905,2350,station wagon,2006,manual,109,150000,diesel,peugeot,no
25906,400,station wagon,1996,manual,150,150000,petrol,bmw,no
25907,2350,small car,2003,manual,105,150000,petrol,volkswagen,no
25908,8500,limousine,2010,manual,122,50000,petrol,bmw,yes
25909,19490,station wagon,2010,manual,120,70000,petrol,audi,no
25910,10500,bus,2013,manual,90,60000,petrol,kia,no
25911,1449,coupe,1999,automatic,131,150000,petrol,ford,no
25912,4899,small car,2005,manual,88,150000,diesel,mini,no
25913,500,small car,2006,manual,60,5000,petrol,ford,yes
25914,6500,station wagon,2006,manual,116,150000,diesel,audi,no
25915,4700,small car,2001,manual,75,150000,diesel,audi,no
25916,6000,limousine,2009,manual,101,80000,lpg,suzuki,no
25917,999,station wagon,1999,manual,101,5000,petrol,skoda,no
25918,5800,small car,2008,manual,120,125000,petrol,fiat,no
25919,1350,station wagon,1998,manual,136,150000,petrol,opel,no
25920,7949,limousine,2006,manual,177,150000,petrol,audi,no
25921,25900,limousine,2015,automatic,150,20000,diesel,volkswagen,no
25922,11900,cabrio,2006,automatic,250,125000,petrol,volkswagen,no
25923,1900,limousine,2000,manual,75,150000,petrol,volkswagen,no
25924,4490,limousine,2003,manual,143,150000,petrol,mercedes_benz,no
25925,18950,station wagon,2010,manual,140,90000,diesel,volkswagen,no
25926,1000,bus,1999,manual,72,150000,petrol,mazda,no
25927,1499,small car,2003,manual,75,90000,petrol,renault,no
25928,299,small car,1991,manual,54,150000,petrol,volkswagen,no
25929,4500,limousine,1999,manual,193,150000,petrol,bmw,yes
25930,41500,limousine,2009,automatic,487,80000,petrol,mercedes_benz,no
25931,4444,small car,2007,manual,75,40000,petrol,renault,no
25932,800,small car,1995,manual,55,150000,petrol,volkswagen,no
25933,4500,small car,2011,manual,77,150000,lpg,fiat,yes
25934,1750,small car,2003,manual,60,150000,petrol,volkswagen,no
25935,30400,cabrio,2008,automatic,295,80000,petrol,porsche,no
25936,599,limousine,1997,manual,90,150000,petrol,volkswagen,no
25937,2990,station wagon,2002,manual,131,150000,diesel,volkswagen,no
25938,20999,coupe,2008,manual,204,80000,diesel,bmw,no
25939,11150,station wagon,2006,automatic,218,125000,diesel,chrysler,no
25940,250,limousine,1997,manual,120,30000,petrol,mitsubishi,no
25941,8100,small car,2011,manual,109,80000,petrol,kia,no
25942,4000,limousine,2006,manual,110,70000,petrol,nissan,no
25943,500,small car,1996,manual,75,150000,petrol,volkswagen,no
25944,2500,small car,2002,automatic,83,125000,petrol,honda,no
25945,150,small car,1998,manual,60,125000,petrol,citroen,yes
25946,2150,bus,2003,manual,82,125000,diesel,renault,no
25947,2950,limousine,2002,manual,90,150000,diesel,mercedes_benz,no
25948,600,station wagon,1997,manual,115,150000,petrol,volkswagen,no
25949,5600,small car,2013,manual,60,40000,petrol,skoda,no
25950,10599,station wagon,2013,manual,105,60000,petrol,ford,no
25951,2400,station wagon,2002,automatic,143,150000,diesel,mercedes_benz,no
25952,2200,bus,2004,manual,101,150000,diesel,volkswagen,no
25953,33980,limousine,2015,manual,150,30000,diesel,audi,no
25954,13900,limousine,2009,automatic,235,150000,diesel,bmw,no
25955,6750,limousine,2005,manual,140,125000,diesel,volkswagen,no
25956,3000,bus,1992,manual,60,100000,diesel,volkswagen,no
25957,9999,suv,2012,manual,86,50000,petrol,suzuki,no
25958,11400,station wagon,2008,manual,177,150000,diesel,bmw,no
25959,14200,station wagon,2007,manual,235,150000,diesel,bmw,no
25960,11900,station wagon,2006,automatic,140,125000,diesel,audi,no
25961,1500,limousine,1995,automatic,122,150000,petrol,mercedes_benz,no
25962,2250,small car,2002,manual,75,150000,diesel,volkswagen,no
25963,5500,suv,2004,manual,116,150000,diesel,toyota,no
25964,16000,suv,2008,automatic,185,90000,diesel,volvo,no
25965,17490,limousine,1988,automatic,279,125000,petrol,mercedes_benz,no
25966,4800,bus,2009,manual,90,20000,diesel,renault,no
25967,1400,station wagon,2003,manual,90,150000,diesel,peugeot,no
25968,5950,coupe,2001,automatic,163,100000,petrol,mercedes_benz,no
25969,1499,limousine,1999,manual,68,150000,petrol,opel,no
25970,3850,cabrio,1997,manual,192,150000,petrol,mercedes_benz,no
25971,7000,station wagon,2007,manual,105,150000,diesel,volkswagen,no
25972,500,small car,1997,manual,75,150000,petrol,opel,no
25973,22350,bus,2010,automatic,150,80000,diesel,mercedes_benz,no
25974,2000,station wagon,1998,manual,110,150000,diesel,volkswagen,no
25975,7950,cabrio,2007,manual,140,90000,petrol,opel,no
25976,6800,coupe,2017,manual,70,60000,petrol,seat,no
25977,14500,limousine,2007,automatic,224,125000,diesel,mercedes_benz,no
25978,11950,bus,2012,manual,120,60000,petrol,peugeot,no
25979,3200,cabrio,1998,automatic,150,150000,petrol,audi,no
25980,1200,small car,1998,manual,110,150000,diesel,audi,yes
25981,3200,bus,2004,manual,74,125000,petrol,opel,no
25982,6000,limousine,2007,manual,143,125000,petrol,bmw,yes
25983,34900,cabrio,2011,automatic,306,30000,petrol,bmw,no
25984,3399,small car,2006,manual,75,150000,petrol,smart,no
25985,12900,suv,2006,manual,224,150000,diesel,volkswagen,no
25986,6590,small car,2012,manual,75,40000,petrol,mitsubishi,no
25987,4200,coupe,2017,manual,200,150000,petrol,opel,no
25988,3400,limousine,2007,manual,75,125000,petrol,mitsubishi,no
25989,400,small car,1994,manual,45,150000,petrol,ford,yes
25990,32500,limousine,2015,manual,190,20000,diesel,bmw,no
25991,750,limousine,1997,manual,75,150000,petrol,opel,no
25992,2900,small car,2001,manual,75,150000,petrol,volkswagen,no
25993,3590,limousine,2003,manual,122,150000,diesel,mercedes_benz,no
25994,3999,small car,2004,manual,90,100000,petrol,mini,yes
25995,2950,limousine,1991,manual,95,150000,diesel,mercedes_benz,no
25996,1100,small car,1998,manual,75,150000,petrol,volkswagen,no
25997,5990,small car,2010,manual,69,80000,petrol,fiat,no
25998,680,limousine,1997,automatic,116,90000,petrol,seat,no
25999,5900,small car,2009,manual,60,20000,petrol,opel,no
26000,8300,small car,2010,manual,90,90000,diesel,volkswagen,no
26001,16500,cabrio,1998,automatic,285,80000,petrol,jaguar,no
26002,999,limousine,2003,manual,121,150000,diesel,mazda,yes
26003,1300,small car,2004,manual,64,80000,petrol,daewoo,no
26004,700,small car,2005,manual,97,150000,petrol,kia,yes
26005,2999,cabrio,2003,manual,147,150000,petrol,opel,no
26006,3990,limousine,2001,automatic,163,150000,diesel,bmw,no
26007,6000,cabrio,2000,manual,170,150000,petrol,bmw,no
26008,3299,station wagon,1998,manual,122,150000,petrol,subaru,no
26009,7999,others,1991,manual,77,150000,diesel,volkswagen,no
26010,7000,small car,2007,manual,80,80000,petrol,volkswagen,no
26011,15900,station wagon,2009,manual,170,150000,diesel,mercedes_benz,no
26012,21499,cabrio,2010,automatic,177,100000,petrol,bmw,no
26013,1448,small car,2001,manual,60,150000,petrol,seat,no
26014,4500,small car,2007,manual,60,100000,petrol,volkswagen,yes
26015,1300,small car,1999,manual,75,150000,petrol,volkswagen,no
26016,2500,small car,2004,manual,60,150000,petrol,peugeot,no
26017,500,small car,1999,manual,60,70000,petrol,renault,no
26018,650,small car,1999,manual,65,150000,petrol,fiat,no
26019,1599,coupe,2017,manual,75,150000,petrol,volkswagen,no
26020,1850,bus,2000,manual,80,150000,diesel,renault,no
26021,7000,suv,2010,manual,105,125000,petrol,dacia,no
26022,2000,station wagon,2000,manual,125,150000,petrol,volkswagen,no
26023,750,small car,2000,manual,53,150000,petrol,suzuki,no
26024,10500,small car,2008,automatic,146,90000,petrol,bmw,yes
26025,21000,suv,1992,manual,95,90000,diesel,mercedes_benz,no
26026,9999,limousine,1995,manual,280,150000,petrol,mitsubishi,no
26027,1700,limousine,2002,manual,136,150000,petrol,volvo,no
26028,36000,station wagon,2014,automatic,190,5000,diesel,audi,no
26029,2900,cabrio,2001,automatic,193,80000,lpg,mercedes_benz,no
26030,1150,station wagon,1996,manual,125,150000,petrol,audi,no
26031,1000,bus,2005,manual,97,150000,cng,opel,yes
26032,500,limousine,1998,automatic,131,150000,petrol,ford,yes
26033,5400,small car,2003,manual,116,125000,petrol,mini,no
26034,1200,small car,1996,manual,75,150000,petrol,volkswagen,no
26035,8750,bus,2007,manual,130,150000,diesel,ford,no
26036,5800,limousine,2008,manual,116,150000,petrol,ford,no
26037,32999,station wagon,2009,automatic,579,125000,petrol,audi,no
26038,19500,coupe,2012,automatic,156,70000,petrol,mercedes_benz,no
26039,1700,limousine,1995,automatic,220,150000,petrol,mercedes_benz,no
26040,3000,coupe,1999,automatic,193,150000,lpg,mercedes_benz,no
26041,12899,bus,2008,manual,116,125000,lpg,volkswagen,no
26042,9900,station wagon,2008,automatic,179,150000,diesel,audi,no
26043,1650,small car,1998,manual,75,150000,petrol,volkswagen,no
26044,790,limousine,1991,automatic,90,150000,petrol,audi,no
26045,1750,limousine,2003,manual,75,150000,petrol,opel,no
26046,1790,bus,2002,manual,115,150000,petrol,ford,no
26047,1999,coupe,2017,manual,166,150000,petrol,mazda,no
26048,4000,cabrio,2001,manual,252,150000,petrol,porsche,no
26049,1499,limousine,1996,automatic,220,150000,petrol,mercedes_benz,no
26050,2200,small car,2001,manual,58,150000,petrol,opel,no
26051,6200,bus,2006,manual,88,150000,diesel,mercedes_benz,no
26052,1650,limousine,2000,manual,90,150000,diesel,volkswagen,no
26053,7800,station wagon,2006,manual,140,150000,diesel,audi,no
26054,1350,limousine,1999,manual,170,150000,petrol,bmw,no
26055,8599,cabrio,2002,manual,150,70000,petrol,audi,no
26056,2900,bus,2004,manual,116,150000,diesel,ford,no
26057,2700,cabrio,2004,manual,109,150000,petrol,peugeot,no
26058,11200,station wagon,2011,automatic,140,150000,diesel,volkswagen,no
26059,1480,coupe,1998,manual,170,150000,petrol,bmw,no
26060,1400,bus,2002,manual,90,150000,diesel,peugeot,no
26061,12650,suv,2011,manual,135,90000,petrol,kia,no
26062,350,small car,1997,manual,50,150000,petrol,volkswagen,no
26063,700,others,1994,manual,78,150000,diesel,volkswagen,yes
26064,2150,limousine,1999,manual,165,150000,petrol,audi,no
26065,2500,small car,2007,manual,69,60000,petrol,ford,no
26066,800,coupe,1999,manual,90,150000,petrol,renault,no
26067,3900,small car,2011,manual,65,80000,petrol,nissan,no
26068,750,limousine,1998,manual,90,150000,petrol,ford,no
26069,19900,station wagon,2012,automatic,211,70000,petrol,volkswagen,no
26070,6000,small car,2013,manual,69,50000,petrol,ford,no
26071,9900,bus,2009,manual,122,40000,petrol,volkswagen,no
26072,450,small car,2001,manual,75,150000,petrol,renault,no
26073,4200,limousine,2007,manual,109,150000,petrol,citroen,no
26074,21000,station wagon,2011,automatic,143,40000,diesel,audi,no
26075,12400,bus,1988,manual,95,150000,petrol,volkswagen,no
26076,4499,limousine,2006,automatic,150,150000,diesel,saab,no
26077,13500,limousine,2010,manual,140,125000,diesel,volkswagen,no
